,country,centroid_lat,centroid_lon,pwt_growth,mpd_growth,wbdi_growth,year,pow_year,aod_yr_t-0,aod_yr_t-1,aod_yr_t-2,aod_yr_t-3,aod_yr_t-4,aod_yr_t-5,aod_dry_t-0,aod_dry_t-1,aod_dry_t-2,aod_dry_t-3,aod_dry_t-4,aod_dry_t-5,aod_wt_yr_t-0,aod_wt_yr_t-1,aod_wt_yr_t-2,aod_wt_yr_t-3,aod_wt_yr_t-4,aod_wt_yr_t-5,aod_wt_dry_t-0,aod_wt_dry_t-1,aod_wt_dry_t-2,aod_wt_dry_t-3,aod_wt_dry_t-4,aod_wt_dry_t-5,pm25_dry_t-0,pm25_dry_t-1,pm25_dry_t-2,pm25_dry_t-3,pm25_dry_t-4,pm25_dry_t-5,pm25_yr_t-0,pm25_yr_t-1,pm25_yr_t-2,pm25_yr_t-3,pm25_yr_t-4,pm25_yr_t-5,pm25_wt_dry_t-0,pm25_wt_dry_t-1,pm25_wt_dry_t-2,pm25_wt_dry_t-3,pm25_wt_dry_t-4,pm25_wt_dry_t-5,prec_wt_dry_t-0,prec_wt_dry_t-1,prec_wt_dry_t-2,prec_wt_dry_t-3,prec_wt_dry_t-4,prec_wt_dry_t-5,temp_wt_dry_t-0,temp_wt_dry_t-1,temp_wt_dry_t-2,temp_wt_dry_t-3,temp_wt_dry_t-4,temp_wt_dry_t-5,prec_dry_t-0,prec_dry_t-1,prec_dry_t-2,prec_dry_t-3,prec_dry_t-4,prec_dry_t-5,temp_dry_t-0,temp_dry_t-1,temp_dry_t-2,temp_dry_t-3,temp_dry_t-4,temp_dry_t-5,prec_wt_yr_t-0,prec_wt_yr_t-1,prec_wt_yr_t-2,prec_wt_yr_t-3,prec_wt_yr_t-4,prec_wt_yr_t-5,temp_wt_yr_t-0,temp_wt_yr_t-1,temp_wt_yr_t-2,temp_wt_yr_t-3,temp_wt_yr_t-4,temp_wt_yr_t-5,prec_yr_t-0,prec_yr_t-1,prec_yr_t-2,prec_yr_t-3,prec_yr_t-4,prec_yr_t-5,temp_yr_t-0,temp_yr_t-1,temp_yr_t-2,temp_yr_t-3,temp_yr_t-4,temp_yr_t-5,dust_yr_t-0,dust_yr_t-1,dust_yr_t-2,dust_dry_t-3,dust_dry_t-4,dust_dry_t-5,dust_dry_t-0,dust_dry_t-1,dust_dry_t-2,dust_yr_t-3,dust_yr_t-4,dust_yr_t-5,dust_wt_dry_t-0,dust_wt_dry_t-1,dust_wt_dry_t-2,dust_wt_dry_t-3,dust_wt_dry_t-4,dust_wt_dry_t-5,dust_wt_yr_t-0,dust_wt_yr_t-1,dust_wt_yr_t-2,dust_wt_yr_t-3,dust_wt_yr_t-4,dust_wt_yr_t-5,dust_pred_wt_dry_t-0,dust_pred_wt_dry_t-1,dust_pred_wt_dry_t-2,dust_pred_wt_dry_t-3,dust_pred_wt_dry_t-4,dust_pred_wt_dry_t-5,dust_sim_wt_dry_t-0,dust_sim_wt_dry_t-1,dust_sim_wt_dry_t-2,dust_sim_wt_dry_t-3,dust_sim_wt_dry_t-4,dust_sim_wt_dry_t-5,bodele_aod_dry,bodele_x,bodele_y,bodele_pm25_dry,bodele_x,bodele_y
108,gambia,13.443182,-15.310139,-0.01407382747703357,0.008943392177529805,-0.014073824951091246,2014,4056196,0.3408671,0.32996145,0.40923744,0.4118685,0.43521807,0.36190885,0.30556163,0.29069078,0.48460114,0.37112802,0.44470325,0.37951422,0.018412666,0.017728895,0.021851892,0.021918224,0.023202855,0.01935272,0.016312867,0.015333306,0.025596807,0.019529529,0.02337809,0.019939631,5.9231006e-08,5.5850517e-08,8.4690555e-08,6.478465e-08,6.787159e-08,7.0924024e-08,4.747159e-08,4.5588244e-08,5.6047636e-08,5.6043532e-08,5.2332815e-08,5.1321912e-08,3.2609861e-09,2.9843992e-09,4.6551523e-09,3.4221048e-09,3.5141905e-09,3.7563765e-09,2.534806e-08,3.4969233e-08,5.6029737e-08,2.0117561e-08,4.304584e-08,1.09467955e-08,15.828947,15.85046,15.853054,15.832053,15.822628,15.758641,2.6591908e-07,5.738984e-07,7.314783e-07,2.633642e-07,6.7398275e-07,9.499004e-08,299.53973,299.9001,299.94186,299.51758,299.27078,298.27496,1.3352516e-06,1.3953484e-06,1.3933816e-06,1.1097875e-06,1.5823131e-06,1.8939055e-06,15.871944,15.880877,15.875868,15.877956,15.881779,15.830571,2.85679e-05,2.8281382e-05,2.9491513e-05,2.2178856e-05,3.1564e-05,3.7727175e-05,300.0908,300.22116,300.07266,300.21896,300.14783,299.30212,3.6919968e-08,3.5077967e-08,4.6661288e-08,4.5872962e-08,4.0030486e-08,4.0029207e-08,4.807542e-08,4.518405e-08,7.455757e-08,5.1875293e-08,5.2940642e-08,5.699826e-08,2.6744695e-09,2.4243363e-09,4.1045163e-09,2.7491986e-09,2.7810063e-09,3.0563192e-09,2.0193334e-09,1.8978372e-09,2.547493e-09,2.4036706e-09,2.0916973e-09,2.1409245e-09,3.105562e-09,3.2202876e-09,3.8517123e-09,3.441801e-09,3.2377463e-09,3.3851402e-09,1.9278654e-09,1.824879e-09,2.6106353e-09,2.094448e-09,2.0115547e-09,1.5817355e-09,0.39415893,0.6234035,0.4841023,1.664835e-07,1.1525145e-07,1.508842e-07
109,gambia,13.443182,-15.310139,0.04058073621111757,0.04701494004500422,0.040580738039991314,2015,4060225,0.4394183,0.3408671,0.32996145,0.40923744,0.4118685,0.43521807,0.44215932,0.30556163,0.29069078,0.48460114,0.37112802,0.44470325,0.023486685,0.018412666,0.017728895,0.021851892,0.021918224,0.023202855,0.0234023,0.016312867,0.015333306,0.025596807,0.019529529,0.02337809,7.494692e-08,5.9231006e-08,5.5850517e-08,8.4690555e-08,6.478465e-08,6.787159e-08,6.1789585e-08,4.747159e-08,4.5588244e-08,5.6047636e-08,5.6043532e-08,5.2332815e-08,4.0583528e-09,3.2609861e-09,2.9843992e-09,4.6551523e-09,3.4221048e-09,3.5141905e-09,3.3719434e-08,2.534806e-08,3.4969233e-08,5.6029737e-08,2.0117561e-08,4.304584e-08,15.817668,15.828947,15.85046,15.853054,15.832053,15.822628,2.5573434e-07,2.6591908e-07,5.738984e-07,7.314783e-07,2.633642e-07,6.7398275e-07,299.3494,299.53973,299.9001,299.94186,299.51758,299.27078,1.6715888e-06,1.3352516e-06,1.3953484e-06,1.3933816e-06,1.1097875e-06,1.5823131e-06,15.863179,15.871944,15.880877,15.875868,15.877956,15.881779,3.3731878e-05,2.85679e-05,2.8281382e-05,2.9491513e-05,2.2178856e-05,3.1564e-05,299.924,300.0908,300.22116,300.07266,300.21896,300.14783,5.0378897e-08,3.6919968e-08,3.5077967e-08,4.6661288e-08,4.5872962e-08,4.0030486e-08,6.3391184e-08,4.807542e-08,4.518405e-08,7.455757e-08,5.1875293e-08,5.2940642e-08,3.45201e-09,2.6744695e-09,2.4243363e-09,4.1045163e-09,2.7491986e-09,2.7810063e-09,2.7365088e-09,2.0193334e-09,1.8978372e-09,2.547493e-09,2.4036706e-09,2.0916973e-09,3.5844923e-09,3.105562e-09,3.2202876e-09,3.8517123e-09,3.441801e-09,3.2377463e-09,2.3062932e-09,1.9278654e-09,1.824879e-09,2.6106353e-09,2.094448e-09,2.0115547e-09,0.46375227,0.58042884,0.55314124,2.1000155e-07,1.180248e-07,1.7971522e-07
110,gambia,13.443182,-15.310139,0.019433602422859412,0.02248518285854751,0.019433596547881696,2016,4064256,0.36382163,0.4394183,0.3408671,0.32996145,0.40923744,0.4118685,0.35714737,0.44215932,0.30556163,0.29069078,0.48460114,0.37112802,0.019616902,0.023486685,0.018412666,0.017728895,0.021851892,0.021918224,0.019060323,0.0234023,0.016312867,0.015333306,0.025596807,0.019529529,7.312198e-08,7.494692e-08,5.9231006e-08,5.5850517e-08,8.4690555e-08,6.478465e-08,5.3923436e-08,6.1789585e-08,4.747159e-08,4.5588244e-08,5.6047636e-08,5.6043532e-08,4.001863e-09,4.0583528e-09,3.2609861e-09,2.9843992e-09,4.6551523e-09,3.4221048e-09,8.743041e-08,3.3719434e-08,2.534806e-08,3.4969233e-08,5.6029737e-08,2.0117561e-08,15.840264,15.817668,15.828947,15.85046,15.853054,15.832053,9.945319e-07,2.5573434e-07,2.6591908e-07,5.738984e-07,7.314783e-07,2.633642e-07,299.39407,299.3494,299.53973,299.9001,299.94186,299.51758,1.2021046e-06,1.6715888e-06,1.3352516e-06,1.3953484e-06,1.3933816e-06,1.1097875e-06,15.841851,15.863179,15.871944,15.880877,15.875868,15.877956,2.4696215e-05,3.3731878e-05,2.85679e-05,2.8281382e-05,2.9491513e-05,2.2178856e-05,299.46902,299.924,300.0908,300.22116,300.07266,300.21896,4.3088317e-08,5.0378897e-08,3.6919968e-08,3.5077967e-08,4.6661288e-08,4.5872962e-08,6.012936e-08,6.3391184e-08,4.807542e-08,4.518405e-08,7.455757e-08,5.1875293e-08,3.347183e-09,3.45201e-09,2.6744695e-09,2.4243363e-09,4.1045163e-09,2.7491986e-09,2.3572493e-09,2.7365088e-09,2.0193334e-09,1.8978372e-09,2.547493e-09,2.4036706e-09,3.749832e-09,3.5844923e-09,3.105562e-09,3.2202876e-09,3.8517123e-09,3.441801e-09,2.936635e-09,2.3062932e-09,1.9278654e-09,1.824879e-09,2.6106353e-09,2.094448e-09,0.45623615,0.65640354,0.5375806,2.1969937e-07,1.1775686e-07,1.7861124e-07
111,ghana,7.946527,-1.023194,0.004608049866160625,-0.031951640222172166,0.0047169594255822974,1980,3920400,0.32845908,,,,,,0.46841908,,,,,,0.0038465892,,,,,,0.0055583934,,,,,,4.711705e-08,,,,,,3.364172e-08,,,,,,4.630468e-10,,,,,,4.2202342e-07,,,,,,3.7528656,,,,,,2.5527315e-05,,,,,,300.41718,,,,,,6.9449567e-07,,,,,,3.7339518,,,,,,5.3267428e-05,,,,,,298.84653,,,,,,2.2710493e-08,,,,,,3.671241e-08,,,,,,3.3372316e-10,,,,,,2.1082967e-10,,,,,,3.1582648e-10,,,,,,2.3425964e-10,,,,,,0.42792112,,0.4778642,1.6434701e-07,,1.3871497e-07
112,ghana,7.946527,-1.023194,-0.03494359678058899,0.0014391448626988404,-0.035030669467388524,1981,3924361,0.31595334,0.32845908,,,,,0.41947848,0.46841908,,,,,0.00358744,0.0038465892,,,,,0.004953061,0.0055583934,,,,,5.5387556e-08,4.711705e-08,,,,,3.5270293e-08,3.364172e-08,,,,,5.6505256e-10,4.630468e-10,,,,,3.4962414e-07,4.2202342e-07,,,,,3.7435598,3.7528656,,,,,2.2673703e-05,2.5527315e-05,,,,,299.36835,300.41718,,,,,6.070451e-07,6.9449567e-07,,,,,3.7357683,3.7339518,,,,,4.5343393e-05,5.3267428e-05,,,,,298.91135,298.84653,,,,,2.5781203e-08,2.2710493e-08,,,,,4.0467047e-08,3.671241e-08,,,,,3.904393e-10,3.3372316e-10,,,,,2.420733e-10,2.1082967e-10,,,,,4.485565e-10,3.1582648e-10,,,,,5.2544497e-10,2.3425964e-10,,,,,0.4261501,0.5288593,0.49784148,1.7894062e-07,1.0231367e-07,1.546622e-07
113,ghana,7.946527,-1.023194,-0.06921785033036024,-0.06904862131258123,-0.0692365040980338,1982,3928324,0.41713998,0.31595334,0.32845908,,,,0.44079193,0.41947848,0.46841908,,,,0.0048491526,0.00358744,0.0038465892,,,,0.0052016415,0.004953061,0.0055583934,,,,5.7512274e-08,5.5387556e-08,4.711705e-08,,,,3.1942204e-08,3.5270293e-08,3.364172e-08,,,,6.1465244e-10,5.6505256e-10,4.630468e-10,,,,3.7325566e-07,3.4962414e-07,4.2202342e-07,,,,3.7467046,3.7435598,3.7528656,,,,2.5899779e-05,2.2673703e-05,2.5527315e-05,,,,299.54013,299.36835,300.41718,,,,6.658378e-07,6.070451e-07,6.9449567e-07,,,,3.7299037,3.7357683,3.7339518,,,,4.8119466e-05,4.5343393e-05,5.3267428e-05,,,,298.54276,298.91135,298.84653,,,,2.2541995e-08,2.5781203e-08,2.2710493e-08,,,,4.568302e-08,4.0467047e-08,3.671241e-08,,,,4.736616e-10,3.904393e-10,3.3372316e-10,,,,2.1564131e-10,2.420733e-10,2.1082967e-10,,,,4.3269788e-10,4.485565e-10,3.1582648e-10,,,,5.154065e-10,5.2544497e-10,2.3425964e-10,,,,0.43801212,0.5798193,0.59845823,1.7189625e-07,1.1291833e-07,1.3564859e-07
114,ghana,7.946527,-1.023194,-0.045656472811104784,-0.04586919658335116,-0.04563737505897974,1983,3932289,0.4202498,0.41713998,0.31595334,0.32845908,,,0.5907702,0.44079193,0.41947848,0.46841908,,,0.0049891314,0.0048491526,0.00358744,0.0038465892,,,0.007120434,0.0052016415,0.004953061,0.0055583934,,,6.8022786e-08,5.7512274e-08,5.5387556e-08,4.711705e-08,,,3.8198444e-08,3.1942204e-08,3.5270293e-08,3.364172e-08,,,7.4875794e-10,6.1465244e-10,5.6505256e-10,4.630468e-10,,,1.7267897e-07,3.7325566e-07,3.4962414e-07,4.2202342e-07,,,3.7507768,3.7467046,3.7435598,3.7528656,,,1.0731177e-05,2.5899779e-05,2.2673703e-05,2.5527315e-05,,,300.09402,299.54013,299.36835,300.41718,,,4.696736e-07,6.658378e-07,6.070451e-07,6.9449567e-07,,,3.7396395,3.7299037,3.7357683,3.7339518,,,3.370051e-05,4.8119466e-05,4.5343393e-05,5.3267428e-05,,,299.60825,298.54276,298.91135,298.84653,,,2.9274416e-08,2.2541995e-08,2.5781203e-08,2.2710493e-08,,,5.483508e-08,4.568302e-08,4.0467047e-08,3.671241e-08,,,5.826957e-10,4.736616e-10,3.904393e-10,3.3372316e-10,,,3.0880584e-10,2.1564131e-10,2.420733e-10,2.1082967e-10,,,5.782331e-10,4.3269788e-10,4.485565e-10,3.1582648e-10,,,9.047996e-10,5.154065e-10,5.2544497e-10,2.3425964e-10,,,0.5279394,0.70987374,0.5450199,2.0668146e-07,8.77466e-08,1.5864919e-07
115,ghana,7.946527,-1.023194,0.08647570157393733,0.08651802187430688,0.08647569458303828,1984,3936256,0.34738868,0.4202498,0.41713998,0.31595334,0.32845908,,0.4535409,0.5907702,0.44079193,0.41947848,0.46841908,,0.0040565184,0.0049891314,0.0048491526,0.00358744,0.0038465892,,0.0053653903,0.007120434,0.0052016415,0.004953061,0.0055583934,,4.3174047e-08,6.8022786e-08,5.7512274e-08,5.5387556e-08,4.711705e-08,,3.192599e-08,3.8198444e-08,3.1942204e-08,3.5270293e-08,3.364172e-08,,4.3013804e-10,7.4875794e-10,6.1465244e-10,5.6505256e-10,4.630468e-10,,3.9992236e-07,1.7267897e-07,3.7325566e-07,3.4962414e-07,4.2202342e-07,,3.7506618,3.7507768,3.7467046,3.7435598,3.7528656,,2.310388e-05,1.0731177e-05,2.5899779e-05,2.2673703e-05,2.5527315e-05,,300.52087,300.09402,299.54013,299.36835,300.41718,,6.20762e-07,4.696736e-07,6.658378e-07,6.070451e-07,6.9449567e-07,,3.7357192,3.7396395,3.7299037,3.7357683,3.7339518,,4.3453467e-05,3.370051e-05,4.8119466e-05,4.5343393e-05,5.3267428e-05,,299.17075,299.60825,298.54276,298.91135,298.84653,,2.2836128e-08,2.9274416e-08,2.2541995e-08,2.5781203e-08,2.2710493e-08,,3.3069405e-08,5.483508e-08,4.568302e-08,4.0467047e-08,3.671241e-08,,3.1455127e-10,5.826957e-10,4.736616e-10,3.904393e-10,3.3372316e-10,,2.17518e-10,3.0880584e-10,2.1564131e-10,2.420733e-10,2.1082967e-10,,3.9503747e-10,5.782331e-10,4.3269788e-10,4.485565e-10,3.1582648e-10,,3.5806805e-10,9.047996e-10,5.154065e-10,5.2544497e-10,2.3425964e-10,,0.46512902,0.623844,0.52540725,1.6638374e-07,1.14110804e-07,1.5202252e-07
116,ghana,7.946527,-1.023194,0.05079978307238599,0.05038310225214265,0.05091617272972709,1985,3940225,0.34043652,0.34738868,0.4202498,0.41713998,0.31595334,0.32845908,0.43337956,0.4535409,0.5907702,0.44079193,0.41947848,0.46841908,0.0039356626,0.0040565184,0.0049891314,0.0048491526,0.00358744,0.0038465892,0.005062753,0.0053653903,0.007120434,0.0052016415,0.004953061,0.0055583934,4.9443024e-08,4.3174047e-08,6.8022786e-08,5.7512274e-08,5.5387556e-08,4.711705e-08,3.5095983e-08,3.192599e-08,3.8198444e-08,3.1942204e-08,3.5270293e-08,3.364172e-08,5.0238574e-10,4.3013804e-10,7.4875794e-10,6.1465244e-10,5.6505256e-10,4.630468e-10,3.133523e-07,3.9992236e-07,1.7267897e-07,3.7325566e-07,3.4962414e-07,4.2202342e-07,3.7460082,3.7506618,3.7507768,3.7467046,3.7435598,3.7528656,1.7961189e-05,2.310388e-05,1.0731177e-05,2.5899779e-05,2.2673703e-05,2.5527315e-05,300.00073,300.52087,300.09402,299.54013,299.36835,300.41718,5.953422e-07,6.20762e-07,4.696736e-07,6.658378e-07,6.070451e-07,6.9449567e-07,3.731961,3.7357192,3.7396395,3.7299037,3.7357683,3.7339518,4.479493e-05,4.3453467e-05,3.370051e-05,4.8119466e-05,4.5343393e-05,5.3267428e-05,298.81546,299.17075,299.60825,298.54276,298.91135,298.84653,2.546378e-08,2.2836128e-08,2.9274416e-08,2.2541995e-08,2.5781203e-08,2.2710493e-08,3.845697e-08,3.3069405e-08,5.483508e-08,4.568302e-08,4.0467047e-08,3.671241e-08,3.7294065e-10,3.1455127e-10,5.826957e-10,4.736616e-10,3.904393e-10,3.3372316e-10,2.4723182e-10,2.17518e-10,3.0880584e-10,2.1564131e-10,2.420733e-10,2.1082967e-10,4.2587822e-10,3.9503747e-10,5.782331e-10,4.3269788e-10,4.485565e-10,3.1582648e-10,4.010724e-10,3.5806805e-10,9.047996e-10,5.154065e-10,5.2544497e-10,2.3425964e-10,0.4271905,0.60295814,0.4862478,1.7341516e-07,1.2634975e-07,1.5218615e-07
117,ghana,7.946527,-1.023194,0.0521265707674554,0.05247975013977715,0.051991606788908816,1986,3944196,0.34009373,0.34043652,0.34738868,0.4202498,0.41713998,0.31595334,0.4430639,0.43337956,0.4535409,0.5907702,0.44079193,0.41947848,0.0040085046,0.0039356626,0.0040565184,0.0049891314,0.0048491526,0.00358744,0.0052505936,0.005062753,0.0053653903,0.007120434,0.0052016415,0.004953061,5.3713837e-08,4.9443024e-08,4.3174047e-08,6.8022786e-08,5.7512274e-08,5.5387556e-08,3.707203e-08,3.5095983e-08,3.192599e-08,3.8198444e-08,3.1942204e-08,3.5270293e-08,5.717559e-10,5.0238574e-10,4.3013804e-10,7.4875794e-10,6.1465244e-10,5.6505256e-10,2.7756096e-07,3.133523e-07,3.9992236e-07,1.7267897e-07,3.7325566e-07,3.4962414e-07,3.743294,3.7460082,3.7506618,3.7507768,3.7467046,3.7435598,1.7352697e-05,1.7961189e-05,2.310388e-05,1.0731177e-05,2.5899779e-05,2.2673703e-05,299.5432,300.00073,300.52087,300.09402,299.54013,299.36835,5.8451343e-07,5.953422e-07,6.20762e-07,4.696736e-07,6.658378e-07,6.070451e-07,3.733386,3.731961,3.7357192,3.7396395,3.7299037,3.7357683,4.2912983e-05,4.479493e-05,4.3453467e-05,3.370051e-05,4.8119466e-05,4.5343393e-05,298.92273,298.81546,299.17075,299.60825,298.54276,298.91135,2.748536e-08,2.546378e-08,2.2836128e-08,2.9274416e-08,2.2541995e-08,2.5781203e-08,4.1619824e-08,3.845697e-08,3.3069405e-08,5.483508e-08,4.568302e-08,4.0467047e-08,4.2181042e-10,3.7294065e-10,3.1455127e-10,5.826957e-10,4.736616e-10,3.904393e-10,2.7397218e-10,2.4723182e-10,2.17518e-10,3.0880584e-10,2.1564131e-10,2.420733e-10,4.6534182e-10,4.2587822e-10,3.9503747e-10,5.782331e-10,4.3269788e-10,4.485565e-10,4.879036e-10,4.010724e-10,3.5806805e-10,9.047996e-10,5.154065e-10,5.2544497e-10,0.46409592,0.57091874,0.5092761,1.7877453e-07,1.0879732e-07,1.5344794e-07
118,ghana,7.946527,-1.023194,0.04794897145929288,0.04814382207623311,0.04794898878025446,1987,3948169,0.32163393,0.34009373,0.34043652,0.34738868,0.4202498,0.41713998,0.41869995,0.4430639,0.43337956,0.4535409,0.5907702,0.44079193,0.0036703376,0.0040085046,0.0039356626,0.0040565184,0.0049891314,0.0048491526,0.004956772,0.0052505936,0.005062753,0.0053653903,0.007120434,0.0052016415,5.59607e-08,5.3713837e-08,4.9443024e-08,4.3174047e-08,6.8022786e-08,5.7512274e-08,3.3254683e-08,3.707203e-08,3.5095983e-08,3.192599e-08,3.8198444e-08,3.1942204e-08,5.72731e-10,5.717559e-10,5.0238574e-10,4.3013804e-10,7.4875794e-10,6.1465244e-10,3.6276828e-07,2.7756096e-07,3.133523e-07,3.9992236e-07,1.7267897e-07,3.7325566e-07,3.751939,3.743294,3.7460082,3.7506618,3.7507768,3.7467046,1.821534e-05,1.7352697e-05,1.7961189e-05,2.310388e-05,1.0731177e-05,2.5899779e-05,300.62888,299.5432,300.00073,300.52087,300.09402,299.54013,5.647963e-07,5.8451343e-07,5.953422e-07,6.20762e-07,4.696736e-07,6.658378e-07,3.7454822,3.733386,3.731961,3.7357192,3.7396395,3.7299037,4.293621e-05,4.2912983e-05,4.479493e-05,4.3453467e-05,3.370051e-05,4.8119466e-05,300.09637,298.92273,298.81546,299.17075,299.60825,298.54276,2.3169944e-08,2.748536e-08,2.546378e-08,2.2836128e-08,2.9274416e-08,2.2541995e-08,4.5158856e-08,4.1619824e-08,3.845697e-08,3.3069405e-08,5.483508e-08,4.568302e-08,4.4131496e-10,4.2181042e-10,3.7294065e-10,3.1455127e-10,5.826957e-10,4.736616e-10,2.0733396e-10,2.7397218e-10,2.4723182e-10,2.17518e-10,3.0880584e-10,2.1564131e-10,4.6172519e-10,4.6534182e-10,4.2587822e-10,3.9503747e-10,5.782331e-10,4.3269788e-10,4.6010176e-10,4.879036e-10,4.010724e-10,3.5806805e-10,9.047996e-10,5.154065e-10,0.4079495,0.5527067,0.44941366,1.8594253e-07,1.0333061e-07,1.5129446e-07
119,ghana,7.946527,-1.023194,0.05628173949172769,0.05590387290337248,0.0562816876533612,1988,3952144,0.3315284,0.32163393,0.34009373,0.34043652,0.34738868,0.4202498,0.42503843,0.41869995,0.4430639,0.43337956,0.4535409,0.5907702,0.003745739,0.0036703376,0.0040085046,0.0039356626,0.0040565184,0.0049891314,0.004818818,0.004956772,0.0052505936,0.005062753,0.0053653903,0.007120434,5.3802008e-08,5.59607e-08,5.3713837e-08,4.9443024e-08,4.3174047e-08,6.8022786e-08,3.606398e-08,3.3254683e-08,3.707203e-08,3.5095983e-08,3.192599e-08,3.8198444e-08,5.2109317e-10,5.72731e-10,5.717559e-10,5.0238574e-10,4.3013804e-10,7.4875794e-10,2.4517703e-07,3.6276828e-07,2.7756096e-07,3.133523e-07,3.9992236e-07,1.7267897e-07,3.7556276,3.751939,3.743294,3.7460082,3.7506618,3.7507768,1.547751e-05,1.821534e-05,1.7352697e-05,1.7961189e-05,2.310388e-05,1.0731177e-05,300.73038,300.62888,299.5432,300.00073,300.52087,300.09402,5.6636213e-07,5.647963e-07,5.8451343e-07,5.953422e-07,6.20762e-07,4.696736e-07,3.740067,3.7454822,3.733386,3.731961,3.7357192,3.7396395,4.32414e-05,4.293621e-05,4.2912983e-05,4.479493e-05,4.3453467e-05,3.370051e-05,299.47018,300.09637,298.92273,298.81546,299.17075,299.60825,2.6365136e-08,2.3169944e-08,2.748536e-08,2.546378e-08,2.2836128e-08,2.9274416e-08,4.163892e-08,4.5158856e-08,4.1619824e-08,3.845697e-08,3.3069405e-08,5.483508e-08,3.799598e-10,4.4131496e-10,4.2181042e-10,3.7294065e-10,3.1455127e-10,5.826957e-10,2.433556e-10,2.0733396e-10,2.7397218e-10,2.4723182e-10,2.17518e-10,3.0880584e-10,4.982155e-10,4.6172519e-10,4.6534182e-10,4.2587822e-10,3.9503747e-10,5.782331e-10,4.3452061e-10,4.6010176e-10,4.879036e-10,4.010724e-10,3.5806805e-10,9.047996e-10,0.41229692,0.5163085,0.51519686,1.8814161e-07,1.1016345e-07,1.6392416e-07
120,ghana,7.946527,-1.023194,0.05085861588469487,0.0512422943763426,0.05085872700300266,1989,3956121,0.36004916,0.3315284,0.32163393,0.34009373,0.34043652,0.34738868,0.43883368,0.42503843,0.41869995,0.4430639,0.43337956,0.4535409,0.004222267,0.003745739,0.0036703376,0.0040085046,0.0039356626,0.0040565184,0.005334813,0.004818818,0.004956772,0.0052505936,0.005062753,0.0053653903,6.4125494e-08,5.3802008e-08,5.59607e-08,5.3713837e-08,4.9443024e-08,4.3174047e-08,4.331762e-08,3.606398e-08,3.3254683e-08,3.707203e-08,3.5095983e-08,3.192599e-08,7.205287e-10,5.2109317e-10,5.72731e-10,5.717559e-10,5.0238574e-10,4.3013804e-10,2.0437965e-07,2.4517703e-07,3.6276828e-07,2.7756096e-07,3.133523e-07,3.9992236e-07,3.7497895,3.7556276,3.751939,3.743294,3.7460082,3.7506618,1.2107332e-05,1.547751e-05,1.821534e-05,1.7352697e-05,1.7961189e-05,2.310388e-05,300.056,300.73038,300.62888,299.5432,300.00073,300.52087,5.282005e-07,5.6636213e-07,5.647963e-07,5.8451343e-07,5.953422e-07,6.20762e-07,3.737967,3.740067,3.7454822,3.733386,3.731961,3.7357192,4.2023876e-05,4.32414e-05,4.293621e-05,4.2912983e-05,4.479493e-05,4.3453467e-05,299.21973,299.47018,300.09637,298.92273,298.81546,299.17075,3.2852622e-08,2.6365136e-08,2.3169944e-08,2.748536e-08,2.546378e-08,2.2836128e-08,5.2006307e-08,4.163892e-08,4.5158856e-08,4.1619824e-08,3.845697e-08,3.3069405e-08,5.6829647e-10,3.799598e-10,4.4131496e-10,4.2181042e-10,3.7294065e-10,3.1455127e-10,3.3314518e-10,2.433556e-10,2.0733396e-10,2.7397218e-10,2.4723182e-10,2.17518e-10,5.802695e-10,4.982155e-10,4.6172519e-10,4.6534182e-10,4.2587822e-10,3.9503747e-10,7.7423296e-10,4.3452061e-10,4.6010176e-10,4.879036e-10,4.010724e-10,3.5806805e-10,0.41845688,0.6455243,0.51518893,2.038857e-07,1.2940058e-07,1.684657e-07
